Sentence_ID	Token	BIO_Tag
150	of	O
150	the	O
150	left	O
150	knee	O
150	.	O
		
131	Patient	O
131	is	O
131	currently	O
131	on	O
131	Levothyroxine	B-CHEMICAL
131	for	O
131	the	O
131	management	O
131	of	O
131	psoriasis	B-DISEASE
131	.	O
		
152	Advised	O
152	the	O
152	patient	O
152	to	O
152	increase	O
152	dosage	O
152	of	O
152	Atorvastatin	B-CHEMICAL
152	due	O
152	to	O
152	worsening	O
152	atrial	B-DISEASE
152	fibrillation	I-DISEASE
152	.	O
		
360	Patient	O
360	is	O
360	currently	O
360	on	O
360	Ibuprofen	B-CHEMICAL
360	for	O
360	the	O
360	management	O
360	of	O
360	psoriasis	B-DISEASE
360	.	O
		
100	Absence	O
100	of	O
100	signs	O
100	of	O
100	peritonitis	B-DISEASE
100	,	O
100	abdomen	B-DISEASE
100	is	O
100	soft	O
100	and	O
100	non-tender	O
100	on	O
100	rebound	O
100	.	O
		
373	Discharged	O
373	with	O
373	a	O
373	prescription	O
373	for	O
373	Losartan	B-CHEMICAL
373	and	O
373	instructions	O
373	to	O
373	return	O
373	if	O
373	anemia	B-DISEASE
373	symptoms	O
373	persist	O
373	.	O
		
88	Administration	O
88	of	O
88	quadrivalent	O
88	influenza	O
88	vaccine	O
88	with	O
88	no	O
88	immediate	O
88	adverse	O
88	reactions	O
88	.	O
		
459	Discharged	O
459	with	O
459	a	O
459	prescription	O
459	for	O
459	Amoxicillin	B-CHEMICAL
459	and	O
459	instructions	O
459	to	O
459	return	O
459	if	O
459	hypothyroidism	B-DISEASE
459	symptoms	O
459	persist	O
459	.	O
		
331	Scheduled	O
331	a	O
331	follow-up	O
331	spirometry	O
331	to	O
331	monitor	O
331	the	O
331	condition	O
331	of	O
331	the	O
331	cervical	O
331	spine	O
331	.	O
		
215	No	O
215	evidence	O
215	of	O
215	anemia	B-DISEASE
215	was	O
215	found	O
215	during	O
215	the	O
215	last	O
215	biopsy	O
215	.	O
		
467	No	O
467	evidence	O
467	of	O
467	bronchial	B-DISEASE
467	asthma	I-DISEASE
467	was	O
467	found	O
467	during	O
467	the	O
467	last	O
467	MRI	O
467	.	O
		
122	Discharged	O
122	with	O
122	a	O
122	prescription	O
122	for	O
122	Levothyroxine	B-CHEMICAL
122	and	O
122	instructions	O
122	to	O
122	return	O
122	if	O
122	rheumatoid	B-DISEASE
122	arthritis	I-DISEASE
122	symptoms	O
122	persist	O
122	.	O
		
500	The	O
500	patient	O
500	presents	O
500	with	O
500	symptoms	O
500	indicative	O
500	of	O
500	gastric	B-DISEASE
500	ulcer	I-DISEASE
500	.	O
500	Treatment	O
500	with	O
500	Losartan	B-CHEMICAL
500	is	O
500	recommended	O
500	.	O
		
21	The	O
21	patient	O
21	's	O
21	father	O
21	has	O
21	a	O
21	history	O
21	of	O
21	chronic	B-DISEASE
21	renal	I-DISEASE
21	failure	I-DISEASE
21	.	O
		
189	Discharged	O
189	with	O
189	a	O
189	prescription	O
189	for	O
189	Gabapentin	B-CHEMICAL
189	and	O
189	instructions	O
189	to	O
189	return	O
189	if	O
189	migraine	B-DISEASE
189	symptoms	O
189	persist	O
189	.	O
		
72	Incidental	O
72	finding	O
72	of	O
72	a	O
72	3	O
72	cm	O
72	left	O
72	cortical	O
72	renal	O
72	cyst	O
72	,	O
72	uncomplicated	O
72	.	O
		
107	Discharged	O
107	with	O
107	a	O
107	prescription	O
107	for	O
107	Citalopram	B-CHEMICAL
107	and	O
107	instructions	O
107	to	O
107	return	O
107	if	O
107	hyperlipidemia	B-DISEASE
107	symptoms	O
107	persist	O
107	.	O
		
271	Patient	O
271	is	O
271	currently	O
271	on	O
271	Losartan	B-CHEMICAL
271	for	O
271	the	O
271	management	O
271	of	O
271	chronic	B-DISEASE
271	kidney	I-DISEASE
271	disease	I-DISEASE
271	.	O
		
349	The	O
349	patient	O
349	presents	O
349	with	O
349	symptoms	O
349	indicative	O
349	of	O
349	rheumatoid	B-DISEASE
349	arthritis	I-DISEASE
349	.	O
349	Treatment	O
349	with	O
349	Amoxicillin	B-CHEMICAL
349	is	O
349	recommended	O
349	.	O
		
436	Scheduled	O
436	a	O
436	follow-up	O
436	ultrasound	O
436	to	O
436	monitor	O
436	the	O
436	condition	O
436	of	O
436	the	O
436	brain	O
436	.	O
		
103	Emergency	O
103	CT	O
103	scan	O
103	was	O
103	performed	O
103	on	O
103	the	O
103	abdomen	O
103	due	O
103	to	O
103	suspected	O
103	celiac	B-DISEASE
103	disease	I-DISEASE
103	.	O
		
